VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_TEXCOORD0.x, in_TEXCOORD0.y
1955, 190, -0.0252,  0.14284,  0.02646,  0.55994,  0.36884
1956, 429, -0.01808,  0.14291,  0.02491,  0.55673,  0.35045
1957, 184, -0.0219,  0.13991,  0.03125,  0.57216,  0.35944
1958, 178, -0.01103,  0.13802,  0.02847,  0.56613,  0.3323
1959, 178, -0.01103,  0.13802,  0.02847,  0.56613,  0.3323
1960, 179, -0.01243,  0.14483,  0.01756,  0.53958,  0.3385
1961, 429, -0.01808,  0.14291,  0.02491,  0.55673,  0.35045
1962, 430, -0.01006,  0.14826,  0.0087,  0.51864,  0.33626
1963, 433, -0.00474,  0.14577, -9.16985E-07,  0.50008,  0.32368
1964, 432, -0.00953,  0.14994, -9.21833E-07,  0.50008,  0.33398
1965, 430, -0.01006,  0.14826,  0.0087,  0.51864,  0.33626
1966, 175, -0.00559,  0.14388,  0.00863,  0.51979,  0.3231
1967, 433, -0.00474,  0.14577, -9.16985E-07,  0.50008,  0.32368
1968, 433, -0.00474,  0.14577, -9.16985E-07,  0.50008,  0.32368
1969, 175, -0.00559,  0.14388,  0.00863,  0.51979,  0.3231
1970, 170,  0.00122,  0.13896,  0.00937,  0.52289,  0.30423
1971, 170,  0.00122,  0.13896,  0.00937,  0.52289,  0.30423
1972, 174,  0.00203,  0.14192, -9.08743E-07,  0.50009,  0.30886
1973, 433, -0.00474,  0.14577, -9.16985E-07,  0.50008,  0.32368
1974, 431, -0.01804,  0.15329, -9.33176E-07,  0.50007,  0.35276
1975, 432, -0.00953,  0.14994, -9.21833E-07,  0.50008,  0.33398
1976, 434, -0.01006,  0.14826, -0.00871,  0.48152,  0.33625
1977, 434, -0.01006,  0.14826, -0.00871,  0.48152,  0.33625
1978, 432, -0.00953,  0.14994, -9.21833E-07,  0.50008,  0.33398
1979, 433, -0.00474,  0.14577, -9.16985E-07,  0.50008,  0.32368
1980, 413, -0.0183,  0.15099, -0.00867,  0.481,  0.35431
1981, 431, -0.01804,  0.15329, -9.33176E-07,  0.50007,  0.35276
1982, 434, -0.01006,  0.14826, -0.00871,  0.48152,  0.33625
1983, 413, -0.0183,  0.15099, -0.00867,  0.481,  0.35431
1984, 434, -0.01006,  0.14826, -0.00871,  0.48152,  0.33625
1985, 394, -0.01243,  0.14483, -0.01756,  0.46058,  0.33847
1986, 391, -0.00744,  0.14091, -0.01801,  0.45802,  0.3247
1987, 394, -0.01243,  0.14483, -0.01756,  0.46058,  0.33847
1988, 434, -0.01006,  0.14826, -0.00871,  0.48152,  0.33625
1989, 434, -0.01006,  0.14826, -0.00871,  0.48152,  0.33625
1990, 390, -0.00559,  0.14388, -0.00863,  0.48038,  0.32309
1991, 391, -0.00744,  0.14091, -0.01801,  0.45802,  0.3247
1992, 433, -0.00474,  0.14577, -9.16985E-07,  0.50008,  0.32368
1993, 390, -0.00559,  0.14388, -0.00863,  0.48038,  0.32309
1994, 434, -0.01006,  0.14826, -0.00871,  0.48152,  0.33625
1995, 425, -0.02557,  0.15856, -9.41656E-07,  0.50006,  0.3691
1996, 431, -0.01804,  0.15329, -9.33176E-07,  0.50007,  0.35276
1997, 413, -0.0183,  0.15099, -0.00867,  0.481,  0.35431
1998, 433, -0.00474,  0.14577, -9.16985E-07,  0.50008,  0.32368
1999, 174,  0.00203,  0.14192, -9.08743E-07,  0.50009,  0.30886
2000, 388,  0.00122,  0.13896, -0.00937,  0.47729,  0.30421
2001, 388,  0.00122,  0.13896, -0.00937,  0.47729,  0.30421
2002, 390, -0.00559,  0.14388, -0.00863,  0.48038,  0.32309
2003, 433, -0.00474,  0.14577, -9.16985E-07,  0.50008,  0.32368
2004, 393, -0.01103,  0.13802, -0.02847,  0.43403,  0.33225
2005, 407, -0.01808,  0.14291, -0.02491,  0.44342,  0.3504
2006, 394, -0.01243,  0.14483, -0.01756,  0.46058,  0.33847
2007, 407, -0.01808,  0.14291, -0.02491,  0.44342,  0.3504
2008, 393, -0.01103,  0.13802, -0.02847,  0.43403,  0.33225
2009, 399, -0.0219,  0.13991, -0.03126,  0.42798,  0.35938
2010, 404, -0.0252,  0.14284, -0.02646,  0.44019,  0.36879
2011, 414, -0.02257,  0.1489, -0.01736,  0.46297,  0.36408
2012, 407, -0.01808,  0.14291, -0.02491,  0.44342,  0.3504
2013, 404, -0.0252,  0.14284, -0.02646,  0.44019,  0.36879
2014, 416, -0.02903,  0.14952, -0.017,  0.46237,  0.37949
2015, 414, -0.02257,  0.1489, -0.01736,  0.46297,  0.36408
2016, 405, -0.03725,  0.14904, -0.01734,  0.45921,  0.39723
2017, 416, -0.02903,  0.14952, -0.017,  0.46237,  0.37949
2018, 404, -0.0252,  0.14284, -0.02646,  0.44019,  0.36879
2019, 418, -0.03826,  0.15565, -0.00887,  0.48053,  0.3988
2020, 405, -0.03725,  0.14904, -0.01734,  0.45921,  0.39723
2021, 297, -0.0473,  0.1511, -0.01372,  0.45844,  0.41756
2022, 297, -0.0473,  0.1511, -0.01372,  0.45844,  0.41756
2023, 435, -0.04502,  0.15713, -0.00688,  0.47964,  0.41186
2024, 418, -0.03826,  0.15565, -0.00887,  0.48053,  0.3988
2025, 297, -0.0473,  0.1511, -0.01372,  0.45844,  0.41756
2026, 436, -0.05314,  0.16383, -0.00466,  0.48494,  0.42913
2027, 435, -0.04502,  0.15713, -0.00688,  0.47964,  0.41186
2028, 436, -0.05314,  0.16383, -0.00466,  0.48494,  0.42913
2029, 437, -0.05235,  0.16705, -9.78732E-07,  0.50004,  0.42764
2030, 435, -0.04502,  0.15713, -0.00688,  0.47964,  0.41186
2031, 438, -0.06172,  0.17291, -9.89756E-07,  0.50003,  0.44413
2032, 437, -0.05235,  0.16705, -9.78732E-07,  0.50004,  0.42764
2033, 436, -0.05314,  0.16383, -0.00466,  0.48494,  0.42913
2034, 439, -0.05314,  0.16383,  0.00466,  0.51514,  0.42914
2035, 437, -0.05235,  0.16705, -9.78732E-07,  0.50004,  0.42764
2036, 438, -0.06172,  0.17291, -9.89756E-07,  0.50003,  0.44413
2037, 439, -0.05314,  0.16383,  0.00466,  0.51514,  0.42914
2038, 440, -0.04502,  0.15713,  0.00688,  0.52045,  0.41187
2039, 437, -0.05235,  0.16705, -9.78732E-07,  0.50004,  0.42764
2040, 435, -0.04502,  0.15713, -0.00688,  0.47964,  0.41186
2041, 441, -0.04389,  0.16053, -9.69595E-07,  0.50005,  0.4084
2042, 418, -0.03826,  0.15565, -0.00887,  0.48053,  0.3988
2043, 437, -0.05235,  0.16705, -9.78732E-07,  0.50004,  0.42764
2044, 441, -0.04389,  0.16053, -9.69595E-07,  0.50005,  0.4084
2045, 435, -0.04502,  0.15713, -0.00688,  0.47964,  0.41186
2046, 440, -0.04502,  0.15713,  0.00688,  0.52045,  0.41187
2047, 441, -0.04389,  0.16053, -9.69595E-07,  0.50005,  0.4084
2048, 437, -0.05235,  0.16705, -9.78732E-07,  0.50004,  0.42764
2049, 441, -0.04389,  0.16053, -9.69595E-07,  0.50005,  0.4084
2050, 440, -0.04502,  0.15713,  0.00688,  0.52045,  0.41187
2051, 422, -0.03826,  0.15565,  0.00887,  0.51958,  0.39881
2052, 440, -0.04502,  0.15713,  0.00688,  0.52045,  0.41187
2053, 442, -0.0473,  0.1511,  0.01372,  0.54165,  0.41759
2054, 422, -0.03826,  0.15565,  0.00887,  0.51958,  0.39881
2055, 442, -0.0473,  0.1511,  0.01372,  0.54165,  0.41759
2056, 440, -0.04502,  0.15713,  0.00688,  0.52045,  0.41187
2057, 439, -0.05314,  0.16383,  0.00466,  0.51514,  0.42914
2058, 442, -0.0473,  0.1511,  0.01372,  0.54165,  0.41759
2059, 439, -0.05314,  0.16383,  0.00466,  0.51514,  0.42914
2060, 443, -0.05696,  0.1574,  0.00796,  0.52752,  0.43713
2061, 422, -0.03826,  0.15565,  0.00887,  0.51958,  0.39881
2062, 442, -0.0473,  0.1511,  0.01372,  0.54165,  0.41759
2063, 191, -0.03725,  0.14904,  0.01734,  0.5409,  0.39726
2064, 441, -0.04389,  0.16053, -9.69595E-07,  0.50005,  0.4084
2065, 422, -0.03826,  0.15565,  0.00887,  0.51958,  0.39881
2066, 419, -0.03742,  0.15963, -9.59862E-07,  0.50005,  0.39567
2067, 441, -0.04389,  0.16053, -9.69595E-07,  0.50005,  0.4084
2068, 419, -0.03742,  0.15963, -9.59862E-07,  0.50005,  0.39567
2069, 418, -0.03826,  0.15565, -0.00887,  0.48053,  0.3988
2070, 191, -0.03725,  0.14904,  0.01734,  0.5409,  0.39726
2071, 442, -0.0473,  0.1511,  0.01372,  0.54165,  0.41759
2072, 189, -0.04042,  0.14014,  0.03156,  0.57428,  0.40324
2073, 193, -0.05711,  0.14362,  0.02026,  0.55648,  0.44112
2074, 189, -0.04042,  0.14014,  0.03156,  0.57428,  0.40324
2075, 442, -0.0473,  0.1511,  0.01372,  0.54165,  0.41759
2076, 442, -0.0473,  0.1511,  0.01372,  0.54165,  0.41759
2077, 210, -0.06406,  0.14952,  0.01093,  0.53654,  0.45576
2078, 193, -0.05711,  0.14362,  0.02026,  0.55648,  0.44112
2079, 442, -0.0473,  0.1511,  0.01372,  0.54165,  0.41759
2080, 443, -0.05696,  0.1574,  0.00796,  0.52752,  0.43713
2081, 210, -0.06406,  0.14952,  0.01093,  0.53654,  0.45576
2082, 193, -0.05711,  0.14362,  0.02026,  0.55648,  0.44112
2083, 210, -0.06406,  0.14952,  0.01093,  0.53654,  0.45576
2084, 194, -0.06815,  0.1365,  0.02507,  0.56677,  0.46791
2085, 444, -0.06415,  0.17097, -0.00193,  0.49428,  0.4471
2086, 438, -0.06172,  0.17291, -9.89756E-07,  0.50003,  0.44413
2087, 436, -0.05314,  0.16383, -0.00466,  0.48494,  0.42913
2088, 444, -0.06415,  0.17097, -0.00193,  0.49428,  0.4471
2089, 436, -0.05314,  0.16383, -0.00466,  0.48494,  0.42913
2090, 298, -0.05696,  0.1574, -0.00796,  0.47256,  0.43711
2091, 438, -0.06172,  0.17291, -9.89756E-07,  0.50003,  0.44413
2092, 444, -0.06415,  0.17097, -0.00193,  0.49428,  0.4471
2093, 445, -0.06755,  0.17296, -9.99032E-07,  0.50003,  0.45017
2094, 438, -0.06172,  0.17291, -9.89756E-07,  0.50003,  0.44413
2095, 445, -0.06755,  0.17296, -9.99032E-07,  0.50003,  0.45017
2096, 446, -0.06415,  0.17097,  0.00192,  0.50578,  0.4471
2097, 446, -0.06415,  0.17097,  0.00192,  0.50578,  0.4471
2098, 443, -0.05696,  0.1574,  0.00796,  0.52752,  0.43713
2099, 439, -0.05314,  0.16383,  0.00466,  0.51514,  0.42914
2100, 446, -0.06415,  0.17097,  0.00192,  0.50578,  0.4471
2101, 212, -0.06782,  0.16545,  0.00296,  0.50958,  0.45625
2102, 443, -0.05696,  0.1574,  0.00796,  0.52752,  0.43713
2103, 446, -0.06415,  0.17097,  0.00192,  0.50578,  0.4471
2104, 445, -0.06755,  0.17296, -9.99032E-07,  0.50003,  0.45017
2105, 212, -0.06782,  0.16545,  0.00296,  0.50958,  0.45625
2106, 212, -0.06782,  0.16545,  0.00296,  0.50958,  0.45625
2107, 210, -0.06406,  0.14952,  0.01093,  0.53654,  0.45576
2108, 443, -0.05696,  0.1574,  0.00796,  0.52752,  0.43713
2109, 445, -0.06755,  0.17296, -9.99032E-07,  0.50003,  0.45017
2110, 447, -0.07093,  0.1678, -1.00789E-06,  0.50003,  0.45871
2111, 212, -0.06782,  0.16545,  0.00296,  0.50958,  0.45625
2112, 295, -0.06782,  0.16545, -0.00296,  0.49048,  0.45624
2113, 447, -0.07093,  0.1678, -1.00789E-06,  0.50003,  0.45871
2114, 445, -0.06755,  0.17296, -9.99032E-07,  0.50003,  0.45017
2115, 444, -0.06415,  0.17097, -0.00193,  0.49428,  0.4471
2116, 295, -0.06782,  0.16545, -0.00296,  0.49048,  0.45624
2117, 445, -0.06755,  0.17296, -9.99032E-07,  0.50003,  0.45017
2118, 295, -0.06782,  0.16545, -0.00296,  0.49048,  0.45624
2119, 444, -0.06415,  0.17097, -0.00193,  0.49428,  0.4471
2120, 298, -0.05696,  0.1574, -0.00796,  0.47256,  0.43711
2121, 295, -0.06782,  0.16545, -0.00296,  0.49048,  0.45624
2122, 294, -0.07343,  0.15787, -0.0037,  0.48758,  0.47199
2123, 447, -0.07093,  0.1678, -1.00789E-06,  0.50003,  0.45871
2124, 294, -0.07343,  0.15787, -0.0037,  0.48758,  0.47199
2125, 448, -0.07579,  0.161, -1.02023E-06,  0.50002,  0.47247
2126, 447, -0.07093,  0.1678, -1.00789E-06,  0.50003,  0.45871
2127, 447, -0.07093,  0.1678, -1.00789E-06,  0.50003,  0.45871
2128, 448, -0.07579,  0.161, -1.02023E-06,  0.50002,  0.47247
2129, 211, -0.07343,  0.15787,  0.0037,  0.51247,  0.472
2130, 212, -0.06782,  0.16545,  0.00296,  0.50958,  0.45625
2131, 447, -0.07093,  0.1678, -1.00789E-06,  0.50003,  0.45871
2132, 211, -0.07343,  0.15787,  0.0037,  0.51247,  0.472
2133, 211, -0.07343,  0.15787,  0.0037,  0.51247,  0.472
2134, 448, -0.07579,  0.161, -1.02023E-06,  0.50002,  0.47247
2135, 449, -0.08313,  0.15283, -1.03742E-06,  0.50001,  0.4942
2136, 449, -0.08313,  0.15283, -1.03742E-06,  0.50001,  0.4942
2137, 448, -0.07579,  0.161, -1.02023E-06,  0.50002,  0.47247
2138, 294, -0.07343,  0.15787, -0.0037,  0.48758,  0.47199
2139, 449, -0.08313,  0.15283, -1.03742E-06,  0.50001,  0.4942
2140, 208, -0.08076,  0.14957,  0.0041,  0.51406,  0.49268
2141, 211, -0.07343,  0.15787,  0.0037,  0.51247,  0.472
2142, 209, -0.08893,  0.14394,  0.00532,  0.51577,  0.51357
2143, 208, -0.08076,  0.14957,  0.0041,  0.51406,  0.49268
2144, 449, -0.08313,  0.15283, -1.03742E-06,  0.50001,  0.4942
2145, 449, -0.08313,  0.15283, -1.03742E-06,  0.50001,  0.4942
2146, 450, -0.09059,  0.14713, -1.05316E-06,  0.50,  0.51689
2147, 209, -0.08893,  0.14394,  0.00532,  0.51577,  0.51357
2148, 242, -0.0986,  0.13996,  0.00642,  0.51844,  0.53742
2149, 209, -0.08893,  0.14394,  0.00532,  0.51577,  0.51357
2150, 450, -0.09059,  0.14713, -1.05316E-06,  0.50,  0.51689
2151, 450, -0.09059,  0.14713, -1.05316E-06,  0.50,  0.51689
2152, 246, -0.10007,  0.14397, -1.07043E-06,  0.49999,  0.53863
2153, 242, -0.0986,  0.13996,  0.00642,  0.51844,  0.53742
2154, 268, -0.0986,  0.13996, -0.00642,  0.48155,  0.5374
2155, 246, -0.10007,  0.14397, -1.07043E-06,  0.49999,  0.53863
2156, 450, -0.09059,  0.14713, -1.05316E-06,  0.50,  0.51689
2157, 450, -0.09059,  0.14713, -1.05316E-06,  0.50,  0.51689
2158, 292, -0.08893,  0.14394, -0.00532,  0.48424,  0.51355
2159, 268, -0.0986,  0.13996, -0.00642,  0.48155,  0.5374
2160, 292, -0.08893,  0.14394, -0.00532,  0.48424,  0.51355
2161, 450, -0.09059,  0.14713, -1.05316E-06,  0.50,  0.51689
2162, 449, -0.08313,  0.15283, -1.03742E-06,  0.50001,  0.4942
2163, 268, -0.0986,  0.13996, -0.00642,  0.48155,  0.5374
2164, 292, -0.08893,  0.14394, -0.00532,  0.48424,  0.51355
2165, 267, -0.09571,  0.13377, -0.01795,  0.45617,  0.53001
2166, 277, -0.08367,  0.13714, -0.01547,  0.45722,  0.50368
2167, 267, -0.09571,  0.13377, -0.01795,  0.45617,  0.53001
2168, 292, -0.08893,  0.14394, -0.00532,  0.48424,  0.51355
2169, 294, -0.07343,  0.15787, -0.0037,  0.48758,  0.47199
2170, 291, -0.08076,  0.14957, -0.00411,  0.48596,  0.49267
2171, 449, -0.08313,  0.15283, -1.03742E-06,  0.50001,  0.4942
2172, 449, -0.08313,  0.15283, -1.03742E-06,  0.50001,  0.4942
2173, 291, -0.08076,  0.14957, -0.00411,  0.48596,  0.49267
2174, 292, -0.08893,  0.14394, -0.00532,  0.48424,  0.51355
2175, 137, -0.07079,  0.02492,  0.11438,  0.91728,  0.43303
2176, 451, -0.09319,  0.01921,  0.12076,  0.94003,  0.48845
2177, 452, -0.08937,  0.0036,  0.12002,  0.97526,  0.47231
2178, 452, -0.08937,  0.0036,  0.12002,  0.97526,  0.47231
2179, 453, -0.06626,  0.00725,  0.11368,  0.95652,  0.41293
2180, 137, -0.07079,  0.02492,  0.11438,  0.91728,  0.43303
2181, 452, -0.08937,  0.0036,  0.12002,  0.97526,  0.47231
2182, 451, -0.09319,  0.01921,  0.12076,  0.94003,  0.48845
2183, 454, -0.1158,  0.01433,  0.12836,  0.96045,  0.54386
2184, 454, -0.1158,  0.01433,  0.12836,  0.96045,  0.54386
2185, 451, -0.09319,  0.01921,  0.12076,  0.94003,  0.48845
2186, 125, -0.10021,  0.04416,  0.12077,  0.88503,  0.51683
2187, 125, -0.10021,  0.04416,  0.12077,  0.88503,  0.51683
2188, 123, -0.12138,  0.04079,  0.1271,  0.90163,  0.5683
2189, 454, -0.1158,  0.01433,  0.12836,  0.96045,  0.54386
2190, 455, -0.13956,  0.01184,  0.13494,  0.9752,  0.6022
2191, 454, -0.1158,  0.01433,  0.12836,  0.96045,  0.54386
2192, 123, -0.12138,  0.04079,  0.1271,  0.90163,  0.5683
2193, 123, -0.12138,  0.04079,  0.1271,  0.90163,  0.5683
2194, 121, -0.14263,  0.03662,  0.13325,  0.91886,  0.61842
2195, 455, -0.13956,  0.01184,  0.13494,  0.9752,  0.6022
2196, 122, -0.165,  0.03152,  0.13673,  0.93703,  0.66901
2197, 455, -0.13956,  0.01184,  0.13494,  0.9752,  0.6022
2198, 121, -0.14263,  0.03662,  0.13325,  0.91886,  0.61842
2199, 454, -0.1158,  0.01433,  0.12836,  0.96045,  0.54386
2200, 456, -0.12318,  0.00354,  0.1276,  0.98789,  0.55463
2201, 452, -0.08937,  0.0036,  0.12002,  0.97526,  0.47231
2202, 454, -0.1158,  0.01433,  0.12836,  0.96045,  0.54386
2203, 455, -0.13956,  0.01184,  0.13494,  0.9752,  0.6022
2204, 456, -0.12318,  0.00354,  0.1276,  0.98789,  0.55463
2205, 451, -0.09319,  0.01921,  0.12076,  0.94003,  0.48845
2206, 126, -0.08159,  0.04869,  0.11545,  0.86679,  0.47199
2207, 125, -0.10021,  0.04416,  0.12077,  0.88503,  0.51683
2208, 451, -0.09319,  0.01921,  0.12076,  0.94003,  0.48845
2209, 137, -0.07079,  0.02492,  0.11438,  0.91728,  0.43303
2210, 126, -0.08159,  0.04869,  0.11545,  0.86679,  0.47199
2211, 453, -0.06626,  0.00725,  0.11368,  0.95652,  0.41293
2212, 457, -0.04629,  0.01268,  0.10416,  0.93293,  0.35767
2213, 137, -0.07079,  0.02492,  0.11438,  0.91728,  0.43303
2214, 457, -0.04629,  0.01268,  0.10416,  0.93293,  0.35767
2215, 458, -0.04398,  0.03087,  0.10382,  0.88822,  0.36215
2216, 137, -0.07079,  0.02492,  0.11438,  0.91728,  0.43303
2217, 459, -0.03871,  0.0132,  0.0953,  0.9245,  0.32697
2218, 458, -0.04398,  0.03087,  0.10382,  0.88822,  0.36215
2219, 457, -0.04629,  0.01268,  0.10416,  0.93293,  0.35767
2220, 458, -0.04398,  0.03087,  0.10382,  0.88822,  0.36215
2221, 459, -0.03871,  0.0132,  0.0953,  0.9245,  0.32697
2222, 139, -0.0224,  0.02143,  0.08168,  0.88919,  0.27835
2223, 136, -0.0439,  0.03148,  0.10378,  0.88694,  0.36227
2224, 458, -0.04398,  0.03087,  0.10382,  0.88822,  0.36215
2225, 139, -0.0224,  0.02143,  0.08168,  0.88919,  0.27835
2226, 137, -0.07079,  0.02492,  0.11438,  0.91728,  0.43303
2227, 458, -0.04398,  0.03087,  0.10382,  0.88822,  0.36215
2228, 136, -0.0439,  0.03148,  0.10378,  0.88694,  0.36227
2229, 112, -0.16803,  0.064,  0.13045,  0.86123,  0.68657
2230, 460, -0.19937,  0.05832,  0.13295,  0.8771,  0.76015
2231, 122, -0.165,  0.03152,  0.13673,  0.93703,  0.66901
2232, 460, -0.19937,  0.05832,  0.13295,  0.8771,  0.76015
2233, 112, -0.16803,  0.064,  0.13045,  0.86123,  0.68657
2234, 100, -0.16955,  0.08681,  0.11927,  0.80337,  0.69396
2235, 100, -0.16955,  0.08681,  0.11927,  0.80337,  0.69396
2236, 119, -0.20547,  0.08316,  0.12086,  0.81293,  0.77708
2237, 460, -0.19937,  0.05832,  0.13295,  0.8771,  0.76015
2238, 119, -0.20547,  0.08316,  0.12086,  0.81293,  0.77708
2239, 100, -0.16955,  0.08681,  0.11927,  0.80337,  0.69396
2240, 99, -0.1712,  0.10648,  0.10204,  0.74409,  0.70007
2241, 99, -0.1712,  0.10648,  0.10204,  0.74409,  0.70007
2242, 113, -0.21016,  0.10163,  0.10573,  0.75878,  0.78869
2243, 119, -0.20547,  0.08316,  0.12086,  0.81293,  0.77708
2244, 460, -0.19937,  0.05832,  0.13295,  0.8771,  0.76015
2245, 119, -0.20547,  0.08316,  0.12086,  0.81293,  0.77708
2246, 118, -0.23633,  0.07415,  0.12105,  0.82523,  0.85202
2247, 228, -0.09741,  0.12,  0.04814,  0.61852,  0.53553
2248, 243, -0.09942,  0.12627,  0.03364,  0.58211,  0.53929
2249, 229, -0.11096,  0.12619,  0.03638,  0.58941,  0.56529
2250, 199, -0.09019,  0.12737,  0.03159,  0.5784,  0.51838
2251, 243, -0.09942,  0.12627,  0.03364,  0.58211,  0.53929
2252, 228, -0.09741,  0.12,  0.04814,  0.61852,  0.53553
2253, 228, -0.09741,  0.12,  0.04814,  0.61852,  0.53553
2254, 201, -0.08487,  0.12203,  0.04585,  0.61307,  0.50715
2255, 199, -0.09019,  0.12737,  0.03159,  0.5784,  0.51838
2256, 228, -0.09741,  0.12,  0.04814,  0.61852,  0.53553
2257, 204, -0.08223,  0.11771,  0.06003,  0.64491,  0.50059
2258, 201, -0.08487,  0.12203,  0.04585,  0.61307,  0.50715
2259, 216, -0.09577,  0.11548,  0.06189,  0.65016,  0.53319
2260, 204, -0.08223,  0.11771,  0.06003,  0.64491,  0.50059
2261, 228, -0.09741,  0.12,  0.04814,  0.61852,  0.53553
2262, 116, -0.17364,  0.13454,  0.05961,  0.63476,  0.70557
2263, 461, -0.15029,  0.1248,  0.06899,  0.65913,  0.65411
2264, 244, -0.15016,  0.13084,  0.05712,  0.63166,  0.65311
2265, 462, -0.13162,  0.12023,  0.0659,  0.6556,  0.61259
2266, 244, -0.15016,  0.13084,  0.05712,  0.63166,  0.65311
2267, 461, -0.15029,  0.1248,  0.06899,  0.65913,  0.65411
2268, 244, -0.15016,  0.13084,  0.05712,  0.63166,  0.65311
2269, 462, -0.13162,  0.12023,  0.0659,  0.6556,  0.61259
2270, 231, -0.13172,  0.12479,  0.05395,  0.62858,  0.61226
2271, 226, -0.10898,  0.11571,  0.06365,  0.65354,  0.5613
2272, 231, -0.13172,  0.12479,  0.05395,  0.62858,  0.61226
2273, 462, -0.13162,  0.12023,  0.0659,  0.6556,  0.61259
2274, 462, -0.13162,  0.12023,  0.0659,  0.6556,  0.61259
2275, 109, -0.10815,  0.11081,  0.07675,  0.68358,  0.56085
2276, 226, -0.10898,  0.11571,  0.06365,  0.65354,  0.5613
2277, 109, -0.10815,  0.11081,  0.07675,  0.68358,  0.56085
2278, 462, -0.13162,  0.12023,  0.0659,  0.6556,  0.61259
2279, 106, -0.13152,  0.11562,  0.07843,  0.68386,  0.61293
2280, 461, -0.15029,  0.1248,  0.06899,  0.65913,  0.65411
2281, 106, -0.13152,  0.11562,  0.07843,  0.68386,  0.61293
2282, 462, -0.13162,  0.12023,  0.0659,  0.6556,  0.61259
2283, 106, -0.13152,  0.11562,  0.07843,  0.68386,  0.61293
2284, 461, -0.15029,  0.1248,  0.06899,  0.65913,  0.65411
2285, 105, -0.15041,  0.11865,  0.08077,  0.68669,  0.65512
2286, 116, -0.17364,  0.13454,  0.05961,  0.63476,  0.70557
2287, 104, -0.17301,  0.12044,  0.08252,  0.68982,  0.70582
2288, 461, -0.15029,  0.1248,  0.06899,  0.65913,  0.65411
2289, 104, -0.17301,  0.12044,  0.08252,  0.68982,  0.70582
2290, 105, -0.15041,  0.11865,  0.08077,  0.68669,  0.65512
2291, 461, -0.15029,  0.1248,  0.06899,  0.65913,  0.65411
2292, 244, -0.15016,  0.13084,  0.05712,  0.63166,  0.65311
2293, 239, -0.17348,  0.139,  0.04657,  0.60727,  0.70466
2294, 116, -0.17364,  0.13454,  0.05961,  0.63476,  0.70557
2295, 115, -0.2178,  0.13122,  0.06067,  0.63936,  0.80541
2296, 116, -0.17364,  0.13454,  0.05961,  0.63476,  0.70557
2297, 239, -0.17348,  0.139,  0.04657,  0.60727,  0.70466
2298, 245, -0.21888,  0.14009,  0.03471,  0.57861,  0.80676
2299, 115, -0.2178,  0.13122,  0.06067,  0.63936,  0.80541
2300, 239, -0.17348,  0.139,  0.04657,  0.60727,  0.70466
2301, 252, -0.27324,  0.11386,  0.06123,  0.64814,  0.93389
2302, 115, -0.2178,  0.13122,  0.06067,  0.63936,  0.80541
2303, 245, -0.21888,  0.14009,  0.03471,  0.57861,  0.80676
2304, 252, -0.27324,  0.11386,  0.06123,  0.64814,  0.93389
2305, 120, -0.26673,  0.10348,  0.08433,  0.70856,  0.92098
2306, 115, -0.2178,  0.13122,  0.06067,  0.63936,  0.80541
2307, 463, -0.00286,  0.03327,  0.03718,  0.23013,  0.08375
2308, 464,  0.0051,  0.04818,  0.0453,  0.25939,  0.10163
2309, 465, -0.00697,  0.03329,  0.06536,  0.22185,  0.14092
2310, 464,  0.0051,  0.04818,  0.0453,  0.25939,  0.10163
2311, 463, -0.00286,  0.03327,  0.03718,  0.23013,  0.08375
2312, 466,  0.00983,  0.05613,  0.03288,  0.28023,  0.08054
2313, 467, -0.02139,  0.01315,  0.06528,  0.17615,  0.13109
2314, 463, -0.00286,  0.03327,  0.03718,  0.23013,  0.08375
2315, 465, -0.00697,  0.03329,  0.06536,  0.22185,  0.14092
2316, 463, -0.00286,  0.03327,  0.03718,  0.23013,  0.08375
2317, 467, -0.02139,  0.01315,  0.06528,  0.17615,  0.13109
2318, 468, -0.02527,  0.00637,  0.05195,  0.16372,  0.10556
2319, 467, -0.02139,  0.01315,  0.06528,  0.17615,  0.13109
2320, 469, -0.03935, -0.00344,  0.0633,  0.13137,  0.12505
2321, 468, -0.02527,  0.00637,  0.05195,  0.16372,  0.10556
2322, 468, -0.02527,  0.00637,  0.05195,  0.16372,  0.10556
2323, 469, -0.03935, -0.00344,  0.0633,  0.13137,  0.12505
2324, 470, -0.03206, -0.01509,  0.04547,  0.12682,  0.08389
2325, 469, -0.03935, -0.00344,  0.0633,  0.13137,  0.12505
2326, 471, -0.03965, -0.02769,  0.05133,  0.09825,  0.08785
2327, 470, -0.03206, -0.01509,  0.04547,  0.12682,  0.08389
2328, 469, -0.03935, -0.00344,  0.0633,  0.13137,  0.12505
2329, 472, -0.0647, -0.01721,  0.08333,  0.07835,  0.16215
2330, 471, -0.03965, -0.02769,  0.05133,  0.09825,  0.08785
2331, 469, -0.03935, -0.00344,  0.0633,  0.13137,  0.12505
2332, 473, -0.05163,  0.00162,  0.0969,  0.11821,  0.19036
2333, 472, -0.0647, -0.01721,  0.08333,  0.07835,  0.16215
2334, 474, -0.06762, -0.00903,  0.10262,  0.08294,  0.20074
2335, 472, -0.0647, -0.01721,  0.08333,  0.07835,  0.16215
2336, 473, -0.05163,  0.00162,  0.0969,  0.11821,  0.19036
